CustomerID,Churn,BaseCharges,DOC,TotalCharges,DOE,ElectronicBilling,ContractType,PaymentMethod,Retired,HasPartner,HasDependents,Education,Gender,DeviceProtection,HasPhoneService,InternetServiceCategory,MultipleLines,OnlineBackup,OnlineSecurity,StreamingMovies,StreamingTelevision,TechnicalSupport
Cust2147,Yes,507.75,05-01-2012,1491.75,07-Oct-11,Yes,Month-to-month,Bank transfer (automatic),0,2,2,Highschool or below,Male,7,1,3,7,4,4,7,7,4
Cust2148,No,96.25,05-01-2012,6188.25,02-Nov-06,No,Two year,Mailed check,0,1,2,Masters,Male,5,1,4,4,5,5,5,5,5
Cust2149,No,122.25,05-01-2012,7158.25,31-May-07,Yes,One year,Mailed check,0,1,1,Highschool or below,Male,5,1,4,7,5,5,5,5,5
Cust2150,Yes,426.75,05-01-2012,3793.0,10-Apr-11,Yes,Month-to-month,Electronic check,0,2,2,Graduation,Male,4,1,3,7,4,4,4,7,4
Cust2151,No,346.0,05-01-2012,24912.5,07-Mar-06,No,One year,Electronic check,1,1,1,Highschool or below,Female,4,1,2,7,7,7,4,7,4
Cust2152,No,345.0,05-01-2012,5540.0,13-Aug-10,Yes,Month-to-month,Mailed check,0,2,2,ProfessionalQalification,Female,7,1,2,7,4,4,4,7,7
Cust2153,No,97.75,05-01-2012,622.25,09-Jul-11,No,Two year,Mailed check,0,2,2,ProfessionalQalification,Female,5,1,4,4,5,5,5,5,5
Cust2154,Yes,223.25,05-01-2012,374.5,06-Nov-11,No,Month-to-month,Mailed check,0,2,2,Highschool or below,Male,4,1,2,4,4,4,4,4,4
Cust2155,Yes,424.0,05-01-2012,19312.75,25-May-08,Yes,Month-to-month,Bank transfer (automatic),0,2,2,ProfessionalQalification,Female,7,1,3,7,7,4,4,4,4
Cust2156,No,343.75,05-01-2012,22237.75,04-Aug-06,No,Two year,Bank transfer (automatic),0,2,2,Highschool or below,Male,7,1,2,7,7,7,4,4,7
Cust2157,No,100.25,05-01-2012,4615.5,27-Dec-07,Yes,One year,Bank transfer (automatic),0,1,2,Masters,Female,5,1,4,4,5,5,5,5,5
Cust2158,No,100.5,05-01-2012,1593.0,12-Sep-10,No,One year,Bank transfer (automatic),0,2,2,ProfessionalQalification,Female,5,1,4,4,5,5,5,5,5
Cust2160,No,124.0,05-01-2012,8004.75,03-Sep-06,No,One year,Credit card (automatic),0,2,2,Highschool or below,Male,5,1,4,7,5,5,5,5,5
Cust2161,No,249.0,05-01-2012,5245.25,16-Mar-10,Yes,Month-to-month,Electronic check,0,2,2,ProfessionalQalification,Female,4,1,2,4,4,7,4,4,4
Cust2162,No,461.5,05-01-2012,33599.5,05-Feb-06,No,Two year,Credit card (automatic),0,1,2,Masters,Male,7,1,2,7,7,7,7,7,7
Cust2163,No,524.5,05-01-2012,38663.25,05-Feb-06,Yes,Two year,Credit card (automatic),0,1,1,Graduation,Male,7,1,3,7,7,7,7,4,7
Cust2164,Yes,530.5,05-01-2012,11249.75,15-Apr-10,Yes,Month-to-month,Electronic check,0,1,2,Masters,Male,7,1,3,7,4,4,7,7,7
Cust2165,No,405.5,05-01-2012,13096.25,20-May-09,Yes,Month-to-month,Credit card (automatic),1,2,2,Masters,Male,7,1,3,7,4,4,4,4,4
Cust2166,No,375.75,05-01-2012,17401.75,25-Apr-08,No,Two year,Credit card (automatic),1,1,2,ProfessionalQalification,Male,7,1,2,7,4,7,7,4,7
Cust2167,Yes,410.0,05-01-2012,7127.25,14-Jul-10,Yes,One year,Credit card (automatic),0,2,2,ProfessionalQalification,Male,7,1,2,7,4,4,7,7,7
Cust2168,No,583.75,05-01-2012,41385.25,05-Feb-06,Yes,Two year,Credit card (automatic),1,1,2,Masters,Female,7,1,3,7,7,7,7,7,7
Cust2169,No,173.25,05-01-2012,3842.25,14-Feb-10,Yes,Month-to-month,Bank transfer (automatic),1,2,2,Graduation,Male,4,0,2,6,4,4,7,4,4
Cust2170,No,468.0,05-01-2012,16830.25,20-Jan-09,Yes,Month-to-month,Electronic check,0,1,2,Graduation,Male,4,1,3,4,4,7,7,7,4
Cust2171,No,244.0,05-01-2012,12775.25,28-Sep-07,Yes,Month-to-month,Credit card (automatic),1,2,2,Masters,Male,4,0,2,6,4,7,7,7,4
Cust2172,No,478.75,05-01-2012,34247.0,07-Mar-06,Yes,Two year,Credit card (automatic),0,1,1,Masters,Female,7,1,3,7,7,4,7,4,4
Cust2173,No,278.25,05-01-2012,13444.25,26-Mar-08,No,One year,Credit card (automatic),0,2,2,ProfessionalQalification,Female,4,1,2,4,4,4,7,4,4
Cust2174,No,192.5,05-01-2012,13815.0,05-Feb-06,No,Two year,Credit card (automatic),0,1,1,Masters,Male,7,0,2,6,7,7,4,4,4
Cust2175,No,308.75,05-01-2012,15120.75,27-Dec-07,No,Month-to-month,Bank transfer (automatic),0,1,1,Masters,Female,7,1,2,4,4,7,4,4,7
Cust2176,No,130.0,05-01-2012,10034.75,06-Apr-06,Yes,Two year,Bank transfer (automatic),0,1,2,Graduation,Female,5,1,4,7,5,5,5,5,5
Cust2177,Yes,374.75,05-01-2012,9174.75,16-Nov-09,Yes,Month-to-month,Bank transfer (automatic),0,2,2,Other,Female,4,1,3,7,4,4,4,4,4
Cust2178,No,477.0,05-01-2012,22226.5,26-Jan-08,Yes,Month-to-month,Electronic check,0,2,2,Highschool or below,Male,4,1,3,7,4,7,7,4,7
Cust2179,No,218.5,05-01-2012,13482.75,01-Jan-07,No,One year,Credit card (automatic),0,2,2,ProfessionalQalification,Female,7,0,2,6,7,7,4,4,7
Cust2180,Yes,489.0,05-01-2012,24566.5,28-Oct-07,Yes,Month-to-month,Electronic check,1,2,2,Masters,Male,7,1,3,7,4,4,7,7,4
Cust2181,No,103.75,05-01-2012,5929.75,01-Apr-07,No,Two year,Mailed check,0,1,2,Masters,Male,5,1,4,4,5,5,5,5,5
Cust2182,No,530.25,05-01-2012,19172.0,20-Jan-09,Yes,Two year,Credit card (automatic),0,1,2,ProfessionalQalification,Female,7,1,3,7,7,7,7,4,7
Cust2183,No,474.5,05-01-2012,1366.0,07-Oct-11,No,Month-to-month,Electronic check,0,1,2,Masters,Female,4,1,3,7,4,4,7,7,4
Cust2184,No,551.5,05-01-2012,34986.5,03-Oct-06,No,Two year,Bank transfer (automatic),0,1,1,ProfessionalQalification,Female,4,1,3,7,7,7,7,7,7
Cust2185,No,293.75,05-01-2012,8481.0,18-Aug-09,Yes,One year,Electronic check,0,2,2,ProfessionalQalification,Male,4,1,2,4,7,7,4,4,7
Cust2186,No,358.0,05-01-2012,9785.5,17-Oct-09,No,Month-to-month,Bank transfer (automatic),0,1,1,Highschool or below,Male,4,1,2,7,4,4,7,7,7
Cust2187,No,97.0,05-01-2012,97.0,06-Dec-11,No,Month-to-month,Credit card (automatic),0,2,2,Masters,Female,5,1,4,4,5,5,5,5,5
Cust2188,No,522.0,05-01-2012,26164.5,27-Nov-07,Yes,One year,Mailed check,0,1,2,Graduation,Female,7,1,3,7,4,7,7,7,4
Cust2189,Yes,447.75,05-01-2012,19283.75,24-Jun-08,Yes,Month-to-month,Mailed check,1,2,2,Highschool or below,Male,4,1,3,4,4,4,7,7,4
Cust2190,No,99.5,05-01-2012,2715.0,17-Sep-09,No,One year,Mailed check,0,1,1,Graduation,Female,5,1,4,4,5,5,5,5,5
Cust2191,No,421.75,05-01-2012,17858.0,24-Jul-08,No,Two year,Credit card (automatic),0,1,2,ProfessionalQalification,Female,7,1,2,7,4,7,7,7,7
Cust2192,No,373.25,05-01-2012,24346.75,03-Oct-06,No,Month-to-month,Credit card (automatic),1,2,2,Masters,Female,7,1,2,7,7,4,7,4,7
Cust2193,Yes,424.5,05-01-2012,15336.0,20-Jan-09,Yes,Month-to-month,Electronic check,0,2,2,Graduation,Male,4,1,3,7,4,4,7,4,4
Cust2194,No,348.5,05-01-2012,18648.0,29-Aug-07,Yes,Two year,Mailed check,0,1,1,Highschool or below,Male,4,1,2,4,7,7,4,7,7
Cust2195,No,573.75,05-01-2012,39211.5,06-Apr-06,No,Two year,Credit card (automatic),0,1,1,Masters,Male,7,1,3,7,7,7,7,7,7
Cust2196,Yes,355.5,05-01-2012,355.5,06-Dec-11,No,Month-to-month,Mailed check,0,2,2,ProfessionalQalification,Female,4,1,3,4,4,4,4,4,4
Cust2197,No,102.25,05-01-2012,174.0,06-Nov-11,No,One year,Mailed check,0,2,2,Highschool or below,Female,5,1,4,4,5,5,5,5,5
Cust2198,No,97.5,05-01-2012,751.75,10-Apr-11,No,Month-to-month,Bank transfer (automatic),0,2,2,Graduation,Female,5,1,4,4,5,5,5,5,5
Cust2199,Yes,473.75,05-01-2012,11468.0,14-Feb-10,Yes,Month-to-month,Electronic check,1,2,2,Highschool or below,Female,4,1,3,4,7,4,7,7,4
Cust2200,Yes,372.25,05-01-2012,5728.5,12-Oct-10,Yes,Month-to-month,Mailed check,1,2,2,Graduation,Female,4,1,3,7,4,4,4,4,4
Cust2201,No,100.5,05-01-2012,3410.5,21-Mar-09,Yes,One year,Bank transfer (automatic),0,1,1,Masters,Female,5,1,4,4,5,5,5,5,5
Cust2202,No,274.75,05-01-2012,2844.25,11-Mar-11,Yes,Month-to-month,Credit card (automatic),0,1,2,ProfessionalQalification,Male,4,1,2,4,4,7,4,4,7
Cust2203,Yes,471.25,05-01-2012,9868.75,15-Apr-10,Yes,Month-to-month,Electronic check,1,2,2,Masters,Female,4,1,3,7,4,4,7,7,4
Cust2204,No,271.75,05-01-2012,7132.25,17-Sep-09,No,One year,Mailed check,0,1,2,Graduation,Male,4,1,2,4,4,7,4,4,7
Cust2205,No,124.25,05-01-2012,4811.25,23-Aug-08,Yes,One year,Mailed check,0,2,2,Masters,Female,5,1,4,7,5,5,5,5,5
Cust2206,No,126.25,05-01-2012,5034.5,22-Sep-08,No,Two year,Credit card (automatic),0,1,1,Highschool or below,Male,5,1,4,7,5,5,5,5,5
Cust2207,No,587.5,05-01-2012,43350.5,05-Feb-06,No,Two year,Credit card (automatic),0,1,1,ProfessionalQalification,Female,7,1,3,7,7,7,7,7,7
Cust2208,No,101.0,05-01-2012,3730.25,21-Nov-08,Yes,Two year,Mailed check,0,1,1,Highschool or below,Female,5,1,4,4,5,5,5,5,5
Cust2209,No,355.5,05-01-2012,355.5,06-Dec-11,No,Month-to-month,Mailed check,0,2,2,Masters,Female,4,1,3,4,4,4,4,4,4
Cust2210,No,409.75,05-01-2012,5908.75,11-Nov-10,No,Two year,Mailed check,0,1,2,ProfessionalQalification,Male,7,1,2,4,7,4,7,7,7
Cust2211,Yes,352.25,05-01-2012,12988.0,21-Nov-08,Yes,One year,Bank transfer (automatic),0,2,2,Masters,Male,4,1,3,4,4,4,4,4,4
Cust2212,Yes,409.75,05-01-2012,409.75,06-Dec-11,Yes,Month-to-month,Electronic check,0,2,2,Graduation,Female,4,1,3,4,4,4,7,4,4
Cust2213,Yes,500.5,05-01-2012,27204.5,30-Jul-07,Yes,Month-to-month,Electronic check,0,2,2,Highschool or below,Female,4,1,3,7,4,4,7,7,7
Cust2214,No,448.5,05-01-2012,32944.75,05-Feb-06,Yes,One year,Electronic check,0,1,1,Highschool or below,Male,4,1,3,7,7,4,4,7,4
Cust2215,No,322.0,05-01-2012,978.25,07-Oct-11,Yes,Month-to-month,Credit card (automatic),0,2,2,Highschool or below,Male,4,1,2,4,4,7,4,7,7
Cust2216,No,394.25,05-01-2012,8001.25,16-Mar-10,Yes,Month-to-month,Mailed check,0,2,2,Highschool or below,Male,4,1,3,7,7,4,4,4,4
Cust2217,No,312.25,05-01-2012,10227.75,20-May-09,No,Month-to-month,Bank transfer (automatic),0,1,1,Highschool or below,Female,7,1,2,7,7,4,4,4,4
Cust2218,No,377.5,05-01-2012,26063.25,06-Apr-06,Yes,Two year,Bank transfer (automatic),1,2,2,Masters,Female,7,1,2,7,7,4,4,7,7
Cust2219,No,563.75,05-01-2012,40963.0,05-Feb-06,Yes,Two year,Credit card (automatic),0,2,2,Graduation,Female,7,1,3,7,7,7,7,7,7
Cust2220,No,490.5,05-01-2012,24355.25,25-Feb-08,Yes,Month-to-month,Electronic check,1,1,2,Highschool or below,Male,7,1,3,7,4,4,7,7,4
Cust2221,No,122.0,05-01-2012,7743.25,03-Oct-06,Yes,Two year,Bank transfer (automatic),1,1,1,ProfessionalQalification,Male,5,1,4,7,5,5,5,5,5
Cust2222,Yes,300.75,05-01-2012,300.75,06-Dec-11,Yes,Month-to-month,Electronic check,0,2,2,Highschool or below,Female,4,1,2,7,4,4,7,4,4
Cust2223,No,98.5,05-01-2012,472.25,09-Jul-11,No,One year,Mailed check,0,1,1,ProfessionalQalification,Female,5,1,4,4,5,5,5,5,5
Cust2224,No,300.0,05-01-2012,16369.75,30-Jul-07,No,Two year,Bank transfer (automatic),0,1,1,Highschool or below,Female,4,1,2,7,4,7,4,4,7
Cust2225,No,370.5,05-01-2012,370.5,06-Dec-11,No,One year,Credit card (automatic),0,2,2,Masters,Female,7,1,2,4,4,4,7,7,7
Cust2226,No,351.75,05-01-2012,17668.0,27-Nov-07,No,Two year,Credit card (automatic),0,2,1,Masters,Female,4,1,3,4,4,4,4,4,4
Cust2227,No,123.75,05-01-2012,8888.0,05-Feb-06,No,Two year,Bank transfer (automatic),0,2,2,Graduation,Male,5,1,4,7,5,5,5,5,5
Cust2228,No,99.25,05-01-2012,2350.0,17-Oct-09,No,Two year,Credit card (automatic),0,2,2,Graduation,Male,5,1,4,4,5,5,5,5,5
Cust2229,Yes,428.75,05-01-2012,2354.75,08-Aug-11,Yes,Month-to-month,Electronic check,0,1,1,Highschool or below,Female,4,1,3,4,4,4,4,7,7
Cust2230,Yes,472.0,05-01-2012,472.0,06-Dec-11,No,Month-to-month,Electronic check,0,2,2,Masters,Female,7,1,3,4,4,4,7,7,4
Cust2231,No,173.5,05-01-2012,1917.75,09-Feb-11,No,Month-to-month,Mailed check,0,2,2,Highschool or below,Male,7,0,2,6,7,4,4,4,4
Cust2232,No,258.25,05-01-2012,14192.75,30-Jun-07,No,Month-to-month,Bank transfer (automatic),1,1,2,Graduation,Female,4,1,2,7,4,4,4,4,4
Cust2233,No,447.0,05-01-2012,27988.25,02-Nov-06,Yes,Two year,Credit card (automatic),0,1,1,Graduation,Male,7,1,2,7,7,7,7,7,7
Cust2234,Yes,395.0,05-01-2012,718.25,06-Nov-11,No,Month-to-month,Electronic check,0,2,2,Highschool or below,Male,4,1,3,4,4,4,4,7,4
Cust2235,No,250.25,05-01-2012,250.25,06-Dec-11,Yes,Month-to-month,Electronic check,0,2,1,ProfessionalQalification,Male,4,1,2,7,4,4,4,4,4
Cust2236,Yes,471.0,05-01-2012,20931.5,24-Jul-08,Yes,Month-to-month,Electronic check,0,1,1,Graduation,Female,4,1,3,7,4,4,7,7,4
Cust2237,No,398.0,05-01-2012,27947.25,06-Apr-06,No,Two year,Bank transfer (automatic),0,2,2,Masters,Female,7,1,2,4,4,7,7,7,7
Cust2238,No,407.75,05-01-2012,22547.5,30-Jun-07,Yes,Month-to-month,Electronic check,0,2,2,Graduation,Female,7,1,3,4,7,4,4,4,4
Cust2239,No,524.5,05-01-2012,29569.75,01-May-07,Yes,Month-to-month,Bank transfer (automatic),1,2,2,Highschool or below,Male,4,1,3,7,7,4,7,7,7
Cust2240,No,252.25,05-01-2012,3827.25,11-Nov-10,No,Month-to-month,Electronic check,0,2,2,Masters,Female,4,1,2,4,7,4,4,4,4
Cust2241,No,325.75,05-01-2012,3616.75,09-Feb-11,Yes,Month-to-month,Bank transfer (automatic),0,1,1,Highschool or below,Male,4,1,2,7,4,7,4,7,4
Cust2242,No,577.75,05-01-2012,41562.0,05-Feb-06,Yes,Two year,Credit card (automatic),0,1,2,Masters,Female,7,1,3,7,7,7,7,7,7
Cust2243,No,100.5,05-01-2012,4684.25,26-Mar-08,Yes,Two year,Mailed check,0,1,1,Graduation,Male,5,1,4,4,5,5,5,5,5
Cust2244,No,100.25,05-01-2012,470.75,08-Aug-11,No,Month-to-month,Bank transfer (automatic),1,2,2,Highschool or below,Male,5,1,4,4,5,5,5,5,5
Cust2245,Yes,517.0,05-01-2012,33015.0,02-Nov-06,Yes,Month-to-month,Electronic check,0,1,2,Graduation,Male,7,1,3,7,7,4,7,7,4
Cust2246,No,520.0,05-01-2012,35195.25,05-Jul-06,Yes,Two year,Electronic check,0,2,1,ProfessionalQalification,Female,4,1,3,7,7,4,7,7,7
Cust2247,No,469.0,05-01-2012,14699.0,19-Jun-09,Yes,One year,Electronic check,0,1,2,Graduation,Male,7,1,3,4,4,4,7,7,4
Cust2248,No,251.75,05-01-2012,7056.75,17-Oct-09,No,Month-to-month,Mailed check,0,2,2,ProfessionalQalification,Male,4,1,2,4,4,7,4,4,4
Cust2249,Yes,370.75,05-01-2012,4059.0,11-Mar-11,Yes,Month-to-month,Mailed check,0,2,2,Highschool or below,Male,4,1,3,7,4,4,4,4,4
Cust2250,No,530.0,05-01-2012,20893.25,22-Sep-08,Yes,One year,Bank transfer (automatic),0,1,2,Graduation,Male,7,1,3,7,7,4,7,7,4
Cust2251,Yes,455.75,05-01-2012,14977.25,19-Jun-09,Yes,Month-to-month,Electronic check,0,1,1,ProfessionalQalification,Female,4,1,3,7,7,4,7,4,4
Cust2252,No,335.25,05-01-2012,21547.75,03-Sep-06,No,One year,Credit card (automatic),0,1,2,Masters,Male,7,1,2,7,7,7,4,4,4
Cust2253,Yes,416.0,05-01-2012,5303.0,11-Dec-10,Yes,Month-to-month,Electronic check,0,2,2,Highschool or below,Male,7,1,3,4,4,4,4,7,4
Cust2254,No,462.0,05-01-2012,33930.5,05-Feb-06,Yes,Two year,Electronic check,0,1,2,Masters,Female,7,1,2,7,7,7,7,7,7
Cust2255,No,97.0,05-01-2012,467.0,07-Sep-11,No,Month-to-month,Mailed check,0,2,2,ProfessionalQalification,Male,5,1,4,4,5,5,5,5,5
Cust2256,No,372.0,05-01-2012,26803.75,05-Feb-06,No,Two year,Bank transfer (automatic),1,1,2,Masters,Male,7,1,2,4,7,7,4,7,7
Cust2257,No,103.25,05-01-2012,4790.5,24-Jul-08,Yes,One year,Mailed check,0,2,2,Graduation,Female,5,1,4,4,5,5,5,5,5
Cust2258,No,364.0,05-01-2012,4650.25,11-Dec-10,Yes,Month-to-month,Electronic check,0,1,1,Masters,Male,7,1,2,7,7,4,4,7,7
Cust2259,No,499.75,05-01-2012,18837.0,22-Oct-08,Yes,Month-to-month,Credit card (automatic),0,1,1,Masters,Female,4,1,3,7,4,4,7,7,7
Cust2260,Yes,518.5,05-01-2012,17335.0,20-Apr-09,Yes,One year,Mailed check,0,1,1,ProfessionalQalification,Female,7,1,3,7,4,7,7,7,4
Cust2261,Yes,122.5,05-01-2012,3701.5,20-Apr-09,Yes,Two year,Mailed check,0,1,1,Graduation,Female,5,1,4,7,5,5,5,5,5
Cust2262,No,127.25,05-01-2012,4792.25,22-Oct-08,No,One year,Bank transfer (automatic),0,2,1,ProfessionalQalification,Male,5,1,4,7,5,5,5,5,5
Cust2263,No,303.5,05-01-2012,11172.75,20-Jan-09,No,One year,Credit card (automatic),0,1,1,Masters,Male,7,0,2,6,4,7,7,7,7
Cust2264,No,179.5,05-01-2012,179.5,06-Dec-11,No,Month-to-month,Mailed check,0,2,2,Masters,Female,7,0,2,6,4,4,4,4,7
Cust2265,No,494.25,05-01-2012,15448.0,20-May-09,Yes,Month-to-month,Electronic check,0,1,1,ProfessionalQalification,Female,4,1,3,7,7,4,7,7,4
Cust2266,No,378.75,05-01-2012,21321.25,30-Jun-07,Yes,One year,Bank transfer (automatic),0,1,1,Graduation,Female,4,1,2,7,7,7,7,4,7
Cust2267,Yes,395.5,05-01-2012,1232.5,07-Oct-11,Yes,Month-to-month,Electronic check,0,2,2,Highschool or below,Female,4,1,3,4,7,7,4,4,4
Cust2268,Yes,525.0,05-01-2012,1472.25,07-Oct-11,Yes,Month-to-month,Electronic check,1,2,2,Highschool or below,Male,7,1,3,7,7,4,7,7,4
Cust2269,No,431.0,05-01-2012,22620.25,30-Jul-07,Yes,Month-to-month,Electronic check,0,1,1,Highschool or below,Female,7,1,2,7,7,4,7,7,7
Cust2270,No,546.0,05-01-2012,33705.75,03-Oct-06,Yes,Two year,Credit card (automatic),0,1,1,Graduation,Male,7,1,3,7,7,4,7,7,7
Cust2271,Yes,123.75,05-01-2012,123.75,06-Dec-11,No,Month-to-month,Electronic check,0,2,1,Highschool or below,Male,4,0,2,6,4,4,4,4,4
Cust2272,No,502.25,05-01-2012,15484.5,19-Jul-09,No,Month-to-month,Electronic check,0,2,2,Masters,Female,7,1,3,7,4,4,7,7,4
Cust2273,No,539.5,05-01-2012,37379.25,06-Apr-06,Yes,One year,Electronic check,1,1,1,Highschool or below,Female,7,1,3,7,7,4,7,7,7
Cust2274,No,421.0,05-01-2012,29784.25,07-Mar-06,No,Two year,Credit card (automatic),0,1,2,Highschool or below,Male,7,1,2,7,7,4,7,7,7
Cust2275,Yes,454.25,05-01-2012,454.25,06-Dec-11,Yes,Month-to-month,Credit card (automatic),0,2,2,Masters,Male,4,1,3,7,7,4,7,4,4
Cust2276,No,484.0,05-01-2012,9133.5,15-May-10,No,Month-to-month,Mailed check,0,1,1,Masters,Male,4,1,3,7,7,4,4,7,7
Cust2277,Yes,372.0,05-01-2012,11384.75,20-May-09,Yes,Month-to-month,Electronic check,1,2,2,Highschool or below,Female,4,1,3,4,7,4,4,4,4
Cust2278,Yes,391.5,05-01-2012,12821.5,21-Mar-09,No,Month-to-month,Electronic check,0,1,1,Masters,Male,4,1,3,4,4,4,4,7,4
Cust2279,Yes,526.0,05-01-2012,22003.75,24-Jul-08,Yes,Month-to-month,Electronic check,0,2,2,Highschool or below,Female,7,1,3,7,4,7,7,7,4
Cust2280,No,102.0,05-01-2012,5453.0,30-Jul-07,No,Two year,Credit card (automatic),0,1,1,Masters,Male,5,1,4,4,5,5,5,5,5
Cust2281,No,220.0,05-01-2012,220.0,06-Dec-11,No,Month-to-month,Electronic check,0,2,2,ProfessionalQalification,Male,4,1,2,4,4,4,4,4,4
Cust2282,No,249.25,05-01-2012,4328.75,14-Jul-10,Yes,Month-to-month,Credit card (automatic),1,2,2,Highschool or below,Female,4,1,2,4,7,4,4,4,4
Cust2283,Yes,375.5,05-01-2012,1353.5,07-Oct-11,Yes,Month-to-month,Credit card (automatic),0,2,2,Highschool or below,Female,4,1,3,7,4,4,4,4,4
Cust2284,No,502.75,05-01-2012,14152.25,18-Aug-09,No,One year,Credit card (automatic),0,2,1,Graduation,Male,7,1,3,7,7,4,7,4,7
Cust2285,No,97.5,05-01-2012,1360.0,11-Nov-10,Yes,One year,Mailed check,0,1,1,Masters,Female,5,1,4,4,5,5,5,5,5
Cust2286,No,352.75,05-01-2012,9719.5,17-Oct-09,Yes,Month-to-month,Electronic check,1,1,2,Graduation,Male,4,1,3,4,4,4,4,4,4
Cust2287,No,106.5,05-01-2012,5209.0,25-Feb-08,Yes,Two year,Bank transfer (automatic),0,1,1,ProfessionalQalification,Female,5,1,4,4,5,5,5,5,5
Cust2288,Yes,100.5,05-01-2012,100.5,06-Dec-11,Yes,Month-to-month,Mailed check,0,2,2,Highschool or below,Male,5,1,4,4,5,5,5,5,5
Cust2289,No,443.5,05-01-2012,31508.5,05-Feb-06,Yes,Two year,Credit card (automatic),0,1,2,ProfessionalQalification,Male,7,1,2,7,7,7,7,7,7
Cust2290,No,246.25,05-01-2012,1278.0,09-Jul-11,Yes,One year,Mailed check,0,2,2,ProfessionalQalification,Female,4,0,2,6,4,4,7,7,7
Cust2291,Yes,550.75,05-01-2012,32240.25,02-Mar-07,Yes,One year,Electronic check,0,1,2,Highschool or below,Male,7,1,3,7,7,7,7,7,4
Cust2292,No,123.5,05-01-2012,2858.75,15-Jan-10,No,Two year,Mailed check,0,1,1,ProfessionalQalification,Female,5,1,4,7,5,5,5,5,5
Cust2293,Yes,349.75,05-01-2012,349.75,06-Dec-11,Yes,Month-to-month,Mailed check,0,2,2,Masters,Female,4,1,3,4,4,4,4,4,4
Cust2294,No,224.5,05-01-2012,224.5,06-Dec-11,Yes,Month-to-month,Bank transfer (automatic),0,2,2,Highschool or below,Female,4,1,2,4,4,4,4,4,4
Cust2295,No,100.25,05-01-2012,6008.25,02-Dec-06,Yes,Two year,Credit card (automatic),0,2,2,Highschool or below,Male,5,1,4,4,5,5,5,5,5
Cust2296,No,527.5,05-01-2012,13430.25,16-Dec-09,Yes,Month-to-month,Electronic check,0,2,2,Highschool or below,Male,7,1,3,4,4,7,7,7,7
Cust2297,No,322.0,05-01-2012,6993.0,15-May-10,No,Month-to-month,Credit card (automatic),0,2,2,Masters,Male,7,1,2,4,4,7,7,4,4
Cust2298,Yes,382.5,05-01-2012,4189.75,09-Feb-11,Yes,Month-to-month,Electronic check,0,2,2,ProfessionalQalification,Female,4,1,3,7,4,4,4,4,4
Cust2299,No,101.75,05-01-2012,209.25,06-Nov-11,No,Month-to-month,Mailed check,0,1,2,Masters,Female,5,1,4,4,5,5,5,5,5
Cust2300,No,103.75,05-01-2012,3502.25,19-Feb-09,No,One year,Mailed check,0,2,2,Masters,Female,5,1,4,4,5,5,5,5,5
Cust2301,No,304.25,05-01-2012,10018.0,21-Mar-09,Yes,Month-to-month,Bank transfer (automatic),0,1,2,ProfessionalQalification,Female,4,1,2,7,4,7,4,4,7
Cust2302,Yes,354.5,05-01-2012,354.5,06-Dec-11,No,Month-to-month,Mailed check,0,2,2,Graduation,Female,4,1,3,4,4,4,4,4,4
Cust2303,No,583.0,05-01-2012,35247.5,31-Jan-07,Yes,One year,Credit card (automatic),0,2,2,Graduation,Male,7,1,3,7,7,7,7,7,7
Cust2304,No,250.75,05-01-2012,250.75,06-Dec-11,No,Month-to-month,Electronic check,0,2,2,ProfessionalQalification,Female,4,1,2,4,4,7,4,4,4
Cust2305,No,310.5,05-01-2012,5483.25,13-Aug-10,Yes,One year,Mailed check,0,1,1,ProfessionalQalification,Male,4,1,2,7,4,7,4,4,7
Cust2306,Yes,496.25,05-01-2012,3327.25,09-Jun-11,Yes,Month-to-month,Electronic check,1,1,2,Graduation,Male,7,1,3,7,4,4,7,7,4
Cust2307,Yes,400.75,05-01-2012,1925.0,08-Aug-11,Yes,Month-to-month,Electronic check,0,1,1,Highschool or below,Male,4,1,3,7,7,4,4,4,4
Cust2308,Yes,475.0,05-01-2012,3277.5,09-Jun-11,No,Month-to-month,Mailed check,0,2,2,Highschool or below,Male,4,1,3,7,4,4,7,7,4
Cust2309,No,99.75,05-01-2012,3782.0,21-Nov-08,Yes,Two year,Mailed check,0,1,1,Masters,Female,5,1,4,4,5,5,5,5,5
Cust2310,No,268.25,05-01-2012,2021.75,09-Jun-11,Yes,Month-to-month,Electronic check,0,2,2,Masters,Female,4,1,2,7,4,7,4,4,4
Cust2311,Yes,522.75,05-01-2012,28973.25,31-May-07,Yes,One year,Bank transfer (automatic),1,1,1,Highschool or below,Male,7,1,3,7,4,7,7,7,4
Cust2312,No,348.0,05-01-2012,1037.0,07-Oct-11,Yes,Month-to-month,Mailed check,0,2,2,ProfessionalQalification,Male,4,1,3,4,4,4,4,4,4
Cust2313,No,346.75,05-01-2012,3561.25,09-Feb-11,Yes,Month-to-month,Electronic check,0,2,2,ProfessionalQalification,Male,7,1,2,4,4,4,7,7,4
Cust2314,No,369.0,05-01-2012,20019.25,29-Aug-07,Yes,Month-to-month,Credit card (automatic),1,2,2,Masters,Female,4,1,3,4,7,4,4,4,4
Cust2315,No,540.5,05-01-2012,36193.0,04-Aug-06,No,One year,Bank transfer (automatic),1,2,2,ProfessionalQalification,Female,7,1,3,7,7,4,7,7,4
